=== DLL Injected into Minecraft ===
=== VimeWorld AutoMapper Started ===
Class map: net/minecraft/entity/Entity$1 -> pk$1
Class map: net/minecraft/entity/Entity$2 -> pk$2
Class map: net/minecraft/entity/Entity$3 -> pk$3
Class map: net/minecraft/entity/Entity$4 -> pk$4
Class map: net/minecraft/entity/EntityList -> pm
Class map: net/minecraft/entity/EntityList$EntityEggInfo -> pm$a
Class map: net/minecraft/util/EntitySelectors -> po
Class map: net/minecraft/util/EntitySelectors$1 -> po$1
Class map: net/minecraft/util/EntitySelectors$2 -> po$2
Class map: net/minecraft/util/EntitySelectors$3 -> po$3
Class map: net/minecraft/util/EntitySelectors$4 -> po$4
Class map: net/minecraft/util/EntitySelectors$ArmoredMob -> po$a
Class map: net/minecraft/entity/item/EntityXPOrb -> pp
Class map: net/minecraft/entity/EntityFlying -> pq
Class map: net/minecraft/entity/EntityLivingBase -> pr
Class map: net/minecraft/entity/EntityLivingBase$1 -> pr$1
Class map: net/minecraft/entity/EntityLiving -> ps
Class map: net/minecraft/entity/EntityLiving$SpawnPlacementType -> ps$a
Class map: net/minecraft/entity/EnumCreatureType -> pt
Class map: net/minecraft/entity/IEntityLivingData -> pu
Class map: net/minecraft/entity/EntitySpawnPlacementRegistry -> pv
Class map: net/minecraft/entity/EnumCreatureAttribute -> pw
Class map: net/minecraft/entity/IEntityOwnable -> px
Class map: net/minecraft/entity/EntityCreature -> py
Class map: net/minecraft/entity/DataWatcher -> pz
Class map: net/minecraft/entity/DataWatcher$WatchableObject -> pz$a
Class map: net/minecraft/command/server/CommandBanIp -> q
Class map: net/minecraft/entity/passive/EntityTameable -> qa
Class map: net/minecraft/entity/ai/attributes/IAttribute -> qb
Class map: net/minecraft/entity/ai/attributes/IAttributeInstance -> qc
Class map: net/minecraft/entity/ai/attributes/AttributeModifier -> qd
Class map: net/minecraft/entity/ai/attributes/BaseAttribute -> qe
Class map: net/minecraft/entity/ai/attributes/BaseAttributeMap -> qf
Class map: net/minecraft/entity/ai/attributes/ModifiableAttributeInstance -> qh
Class map: net/minecraft/entity/ai/attributes/ServersideAttributeMap -> qi
Class map: net/minecraft/entity/ai/attributes/RangedAttribute -> qj
Class map: net/minecraft/entity/EntityBodyHelper -> qm
Class map: net/minecraft/entity/ai/EntityJumpHelper -> qo
Class map: net/minecraft/entity/ai/EntityLookHelper -> qp
Class map: net/minecraft/entity/ai/EntityMoveHelper -> qq
Class map: net/minecraft/entity/ai/EntityAIAvoidEntity -> qs
Class map: net/minecraft/entity/ai/EntityAIAvoidEntity$1 -> qs$1
Class map: net/minecraft/entity/ai/EntityAIBeg -> qt
Class map: net/minecraft/entity/ai/EntityAIBreakDoor -> qu
Class map: net/minecraft/entity/ai/EntityAIMate -> qv
Class map: net/minecraft/entity/ai/EntityAIControlledByPlayer -> qw
Class map: net/minecraft/entity/ai/EntityAIDoorInteract -> qx
Class map: net/minecraft/entity/ai/EntityAIEatGrass -> qy
Class map: net/minecraft/entity/ai/EntityAIFleeSun -> qz
Class map: net/minecraft/command/server/CommandBanPlayer -> r
Class map: net/minecraft/entity/ai/EntityAISwimming -> ra
Class map: net/minecraft/entity/ai/EntityAIFollowOwner -> rb
Class map: net/minecraft/entity/ai/EntityAIFollowParent -> rc
Class map: net/minecraft/entity/ai/EntityAIBase -> rd
Class map: net/minecraft/entity/ai/EntityAITasks -> re
Class map: net/minecraft/entity/ai/EntityAITasks$EntityAITaskEntry -> re$a
Class map: net/minecraft/entity/ai/EntityAIHarvestFarmland -> rf
Class map: net/minecraft/entity/ai/EntityAIWatchClosest2 -> rg
Class map: net/minecraft/entity/ai/EntityAILeapAtTarget -> rh
Class map: net/minecraft/entity/ai/EntityAIWatchClosest -> ri
Class map: net/minecraft/entity/ai/EntityAILookAtTradePlayer -> rj
Class map: net/minecraft/entity/ai/EntityAIVillagerMate -> rk
Class map: net/minecraft/entity/ai/EntityAIAttackOnCollide -> rl
Class map: net/minecraft/entity/ai/EntityAIMoveIndoors -> rm
Class map: net/minecraft/entity/ai/EntityAIMoveThroughVillage -> rn
Class map: net/minecraft/entity/ai/EntityAIMoveToBlock -> ro
Class map: net/minecraft/entity/ai/EntityAIMoveTowardsRestriction -> rp
Class map: net/minecraft/entity/ai/EntityAIMoveTowardsTarget -> rq
Class map: net/minecraft/entity/ai/EntityAIOcelotAttack -> rr
Class map: net/minecraft/entity/ai/EntityAIOcelotSit -> rs
Class map: net/minecraft/entity/ai/EntityAILookAtVillager -> rt
Class map: net/minecraft/entity/ai/EntityAIOpenDoor -> ru
Class map: net/minecraft/entity/ai/EntityAIPanic -> rv
Class map: net/minecraft/entity/ai/EntityAIPlay -> rw
Class map: net/minecraft/entity/ai/EntityAILookIdle -> ry
Class map: net/minecraft/entity/ai/EntityAIWander -> rz
Class map: net/minecraft/command/CommandBlockData -> s
Class map: net/minecraft/entity/ai/EntityAIArrowAttack -> sa
Class map: net/minecraft/entity/ai/EntityAIRestrictOpenDoor -> sb
Class map: net/minecraft/entity/ai/EntityAIRestrictSun -> sc
Class map: net/minecraft/entity/ai/EntityAIRunAroundLikeCrazy -> sd
Class map: net/minecraft/entity/ai/EntityAISit -> se
Class map: net/minecraft/entity/ai/EntityAICreeperSwell -> sf
Class map: net/minecraft/entity/ai/EntityAIFollowGolem -> sg
Class map: net/minecraft/entity/ai/EntityAITempt -> sh
Class map: net/minecraft/entity/ai/EntityAITradePlayer -> si
Class map: net/minecraft/entity/ai/EntityAIVillagerInteract -> sj
Class map: net/minecraft/entity/ai/EntityAIDefendVillage -> sl
Class map: net/minecraft/entity/ai/EntityAIHurtByTarget -> sm
Class map: net/minecraft/entity/ai/EntityAIFindEntityNearest -> sn
Class map: net/minecraft/entity/ai/EntityAIFindEntityNearest$1 -> sn$1
Class map: net/minecraft/entity/ai/EntityAIFindEntityNearestPlayer -> so
Class map: net/minecraft/entity/ai/EntityAIFindEntityNearestPlayer$1 -> so$1
Class map: net/minecraft/entity/ai/EntityAINearestAttackableTarget -> sp
Class map: net/minecraft/entity/ai/EntityAINearestAttackableTarget$1 -> sp$1
Class map: net/minecraft/entity/ai/EntityAINearestAttackableTarget$Sorter -> sp$a
Class map: net/minecraft/entity/ai/EntityAITargetNonTamed -> sq
Class map: net/minecraft/entity/ai/EntityAIOwnerHurtByTarget -> sr
Class map: net/minecraft/entity/ai/EntityAIOwnerHurtTarget -> ss
Class map: net/minecraft/entity/ai/EntityAITarget -> st
Class map: net/minecraft/pathfinding/PathNavigateGround -> sv
Class map: net/minecraft/pathfinding/PathNavigate -> sw
Class map: net/minecraft/pathfinding/PathNavigateClimber -> sx
Class map: net/minecraft/pathfinding/PathNavigateSwimmer -> sy
Class map: net/minecraft/command/CommandClearInventory -> t
Class map: net/minecraft/entity/ai/EntitySenses -> ta
Class map: net/minecraft/entity/ai/RandomPositionGenerator -> tc
Class map: net/minecraft/village/VillageDoorInfo -> te
Class map: net/minecraft/village/Village -> tf
Class map: net/minecraft/village/Village$VillageAggressor -> tf$a
Class map: net/minecraft/village/VillageSiege -> tg
Class map: net/minecraft/village/VillageCollection -> th
Class map: net/minecraft/entity/passive/EntityAmbientCreature -> tj
Class map: net/minecraft/entity/passive/EntityBat -> tk
Class map: net/minecraft/entity/passive/EntityAnimal -> tm
Class map: net/minecraft/entity/passive/EntityChicken -> tn
Class map: net/minecraft/entity/passive/EntityCow -> to
Class map: net/minecraft/entity/passive/EntityHorse -> tp
Class map: net/minecraft/entity/passive/EntityHorse$1 -> tp$1
Class map: net/minecraft/entity/passive/EntityHorse$GroupData -> tp$a
Class map: net/minecraft/entity/monster/EntityGolem -> tq
Class map: net/minecraft/entity/passive/EntityMooshroom -> tr
Class map: net/minecraft/entity/passive/EntityOcelot -> ts
Class map: net/minecraft/entity/passive/EntityPig -> tt
Class map: net/minecraft/entity/passive/EntityRabbit -> tu
Class map: net/minecraft/entity/passive/EntityRabbit$AIEvilAttack -> tu$a
Class map: net/minecraft/entity/passive/EntityRabbit$EnumMoveType -> tu$b
Class map: net/minecraft/entity/passive/EntityRabbit$AIAvoidEntity -> tu$c
Class map: net/minecraft/entity/passive/EntityRabbit$RabbitTypeData -> tu$d
Class map: net/minecraft/entity/passive/EntityRabbit$RabbitJumpHelper -> tu$e
Class map: net/minecraft/entity/passive/EntityRabbit$RabbitMoveHelper -> tu$f
Class map: net/minecraft/entity/passive/EntityRabbit$AIPanic -> tu$g
Class map: net/minecraft/entity/passive/EntityRabbit$AIRaidFarm -> tu$h
Class map: net/minecraft/entity/passive/EntitySheep -> tv
Class map: net/minecraft/entity/passive/EntitySheep$1 -> tv$1
Class map: net/minecraft/entity/monster/EntitySnowman -> tw
Class map: net/minecraft/entity/passive/EntitySquid -> tx
Class map: net/minecraft/entity/passive/EntitySquid$AIMoveRandom -> tx$a
Class map: net/minecraft/entity/monster/EntityIronGolem -> ty
Class map: net/minecraft/entity/monster/EntityIronGolem$AINearestAttackableTargetNonCreeper -> ty$a
Class map: net/minecraft/entity/monster/EntityIronGolem$AINearestAttackableTargetNonCreeper$1 -> ty$a$1
Class map: net/minecraft/entity/passive/EntityWaterMob -> tz
Class map: net/minecraft/command/CommandClone -> u
Class map: net/minecraft/command/CommandClone$StaticCloneData -> u$a
Class map: net/minecraft/entity/passive/EntityWolf -> ua
Class map: net/minecraft/entity/passive/EntityWolf$1 -> ua$1
Class map: net/minecraft/entity/boss/IBossDisplayData -> uc
Class map: net/minecraft/entity/IEntityMultiPart -> ud
Class map: net/minecraft/entity/boss/EntityDragonPart -> ue
Class map: net/minecraft/entity/item/EntityEnderCrystal -> uf
Class map: net/minecraft/entity/boss/EntityDragon -> ug
Class map: net/minecraft/entity/boss/EntityWither -> uk
Class map: net/minecraft/entity/boss/EntityWither$1 -> uk$1
Class map: net/minecraft/entity/item/EntityArmorStand -> um
Class map: net/minecraft/entity/EntityHanging -> un
Class map: net/minecraft/entity/item/EntityItemFrame -> uo
Class map: net/minecraft/entity/EntityLeashKnot -> up
Class map: net/minecraft/entity/item/EntityPainting -> uq
Class map: net/minecraft/entity/item/EntityPainting$EnumArt -> uq$a
Class map: net/minecraft/entity/projectile/EntityFishHook -> ur
Class map: net/minecraft/util/WeightedRandomFishable -> us
Class map: net/minecraft/entity/effect/EntityWeatherEffect -> uu
Class map: net/minecraft/entity/effect/EntityLightningBolt -> uv
Class map: net/minecraft/entity/item/EntityBoat -> ux
Class map: net/minecraft/entity/item/EntityFallingBlock -> uy
Class map: net/minecraft/entity/item/EntityItem -> uz
Class map: net/minecraft/command/CommandCompare -> v
Class map: net/minecraft/entity/item/EntityMinecart -> va
Class map: net/minecraft/entity/item/EntityMinecart$1 -> va$1
Class map: net/minecraft/entity/item/EntityMinecart$EnumMinecartType -> va$a
Class map: net/minecraft/entity/item/EntityMinecartChest -> vb
Class map: net/minecraft/entity/EntityMinecartCommandBlock -> vc
Class map: net/minecraft/entity/EntityMinecartCommandBlock$1 -> vc$1
Class map: net/minecraft/entity/item/EntityMinecartContainer -> vd
Class map: net/minecraft/entity/item/EntityMinecartFurnace -> ve
Class map: net/minecraft/entity/item/EntityMinecartHopper -> vf
Class map: net/minecraft/entity/item/EntityMinecartEmpty -> vg
Class map: net/minecraft/entity/ai/EntityMinecartMobSpawner -> vh
Class map: net/minecraft/entity/ai/EntityMinecartMobSpawner$1 -> vh$1
Class map: net/minecraft/entity/item/EntityMinecartTNT -> vi
Class map: net/minecraft/entity/item/EntityTNTPrimed -> vj
Class map: net/minecraft/entity/monster/EntityBlaze -> vl
Class map: net/minecraft/entity/monster/EntityBlaze$AIFireballAttack -> vl$a
Class map: net/minecraft/entity/monster/EntityCaveSpider -> vm
Class map: net/minecraft/entity/monster/EntityCreeper -> vn
Class map: net/minecraft/entity/monster/EntityEnderman -> vo
Class map: net/minecraft/entity/monster/EntityEnderman$1 -> vo$1
Class map: net/minecraft/entity/monster/EntityEnderman$AIPlaceBlock -> vo$a
Class map: net/minecraft/entity/monster/EntityEnderman$AIFindPlayer -> vo$b
Class map: net/minecraft/entity/monster/EntityEnderman$AITakeBlock -> vo$c
Class map: net/minecraft/entity/monster/EntityEndermite -> vp
Class map: net/minecraft/entity/monster/IMob -> vq
Class map: net/minecraft/entity/monster/IMob$1 -> vq$1
Class map: net/minecraft/entity/monster/IMob$2 -> vq$2
Class map: net/minecraft/entity/monster/EntityGhast -> vr
Class map: net/minecraft/entity/monster/EntityGhast$AILookAround -> vr$a
Class map: net/minecraft/entity/monster/EntityGhast$GhastMoveHelper -> vr$b
Class map: net/minecraft/entity/monster/EntityGhast$AIFireballAttack -> vr$c
Class map: net/minecraft/entity/monster/EntityGhast$AIRandomFly -> vr$d
Class map: net/minecraft/entity/monster/EntityGiantZombie -> vs
Class map: net/minecraft/entity/monster/EntityGuardian -> vt
Class map: net/minecraft/entity/monster/EntityGuardian$1 -> vt$1
Class map: net/minecraft/entity/monster/EntityGuardian$AIGuardianAttack -> vt$a
Class map: net/minecraft/entity/monster/EntityGuardian$GuardianTargetSelector -> vt$b
Class map: net/minecraft/entity/monster/EntityGuardian$GuardianMoveHelper -> vt$c
Class map: net/minecraft/entity/monster/EntityMagmaCube -> vu
Class map: net/minecraft/entity/monster/EntityMob -> vv
Class map: net/minecraft/entity/monster/EntityPigZombie -> vw
Class map: net/minecraft/entity/monster/EntityPigZombie$AITargetAggressor -> vw$a
Class map: net/minecraft/entity/monster/EntityPigZombie$AIHurtByAggressor -> vw$b
Class map: net/minecraft/entity/IRangedAttackMob -> vx
Class map: net/minecraft/entity/SharedMonsterAttributes -> vy
Class map: net/minecraft/entity/monster/EntitySilverfish -> vz
Class map: net/minecraft/entity/monster/EntitySilverfish$AIHideInStone -> vz$a
Class map: net/minecraft/entity/monster/EntitySilverfish$AISummonSilverfish -> vz$b
Class map: net/minecraft/command/server/CommandDeOp -> w
Class map: net/minecraft/entity/monster/EntitySkeleton -> wa
Class map: net/minecraft/entity/monster/EntitySlime -> wb
Class map: net/minecraft/entity/monster/EntitySlime$AISlimeAttack -> wb$a
Class map: net/minecraft/entity/monster/EntitySlime$AISlimeFloat -> wb$b
Class map: net/minecraft/entity/monster/EntitySlime$AISlimeHop -> wb$c
Class map: net/minecraft/entity/monster/EntitySlime$SlimeMoveHelper -> wb$d
Class map: net/minecraft/entity/monster/EntitySlime$AISlimeFaceRandom -> wb$e
Class map: net/minecraft/entity/monster/EntitySpider -> wc
Class map: net/minecraft/entity/monster/EntitySpider$AISpiderAttack -> wc$a
Class map: net/minecraft/entity/monster/EntitySpider$GroupData -> wc$b
Class map: net/minecraft/entity/monster/EntitySpider$AISpiderTarget -> wc$c
Class map: net/minecraft/entity/monster/EntityWitch -> wd
Class map: net/minecraft/entity/monster/EntityZombie -> we
Class map: net/minecraft/entity/monster/EntityZombie$1 -> we$1
Class map: net/minecraft/entity/monster/EntityZombie$GroupData -> we$a
Class map: net/minecraft/entity/NpcMerchant -> wg
Class map: net/minecraft/entity/INpc -> wh
Class map: net/minecraft/entity/passive/EntityVillager -> wi
Class map: net/minecraft/entity/passive/EntityVillager$EmeraldForItems -> wi$a
Class map: net/minecraft/entity/passive/EntityVillager$ListEnchantedBookForEmeralds -> wi$b
Class map: net/minecraft/entity/passive/EntityVillager$ListEnchantedItemForEmeralds -> wi$c
Class map: net/minecraft/entity/passive/EntityVillager$ItemAndEmeraldToItem -> wi$d
Class map: net/minecraft/entity/passive/EntityVillager$ListItemForEmeralds -> wi$e
Class map: net/minecraft/entity/passive/EntityVillager$ITradeList -> wi$f
Class map: net/minecraft/entity/passive/EntityVillager$PriceInfo -> wi$g
Class map: net/minecraft/entity/player/PlayerCapabilities -> wl
Class map: net/minecraft/entity/player/InventoryPlayer -> wm
Class map: net/minecraft/entity/player/InventoryPlayer$1 -> wm$1
Class map: net/minecraft/entity/player/EntityPlayer -> wn
Class map: net/minecraft/entity/player/EntityPlayer$1 -> wn$1
Class map: net/minecraft/entity/player/EntityPlayer$EnumStatus -> wn$a
Class map: net/minecraft/entity/player/EntityPlayer$EnumChatVisibility -> wn$b
Class map: net/minecraft/entity/player/EnumPlayerModelParts -> wo
Class map: net/minecraft/entity/projectile/EntityArrow -> wq
Class map: net/minecraft/entity/item/EntityEnderEye -> wr
Class map: net/minecraft/entity/projectile/EntityFireball -> ws
Class map: net/minecraft/entity/item/EntityFireworkRocket -> wt
Class map: net/minecraft/entity/projectile/EntityLargeFireball -> wu
Class map: net/minecraft/entity/IProjectile -> wv
Class map: net/minecraft/entity/projectile/EntitySmallFireball -> ww
Class map: net/minecraft/entity/projectile/EntitySnowball -> wx
Class map: net/minecraft/entity/projectile/EntityThrowable -> wy
Class map: net/minecraft/entity/projectile/EntityEgg -> wz
Class map: net/minecraft/command/CommandDebug -> x
Class map: net/minecraft/entity/item/EntityEnderPearl -> xa
Class map: net/minecraft/entity/item/EntityExpBottle -> xb
Class map: net/minecraft/entity/projectile/EntityPotion -> xc
Class map: net/minecraft/entity/projectile/EntityWitherSkull -> xd
Class map: net/minecraft/util/FoodStats -> xg
Class map: net/minecraft/inventory/Container -> xi
Class map: net/minecraft/inventory/AnimalChest -> xj
Class map: net/minecraft/inventory/ContainerRepair -> xk
Class map: net/minecraft/inventory/ContainerRepair$1 -> xk$1
Class map: net/minecraft/inventory/ContainerRepair$2 -> xk$2
Class map: net/minecraft/inventory/ContainerBeacon -> xl
Class map: net/minecraft/inventory/ContainerBeacon$BeaconSlot -> xl$a
Class map: net/minecraft/inventory/ContainerBrewingStand -> xm
Class map: net/minecraft/inventory/ContainerBrewingStand$Ingredient -> xm$a
Class map: net/minecraft/inventory/ContainerBrewingStand$Potion -> xm$b
Class map: net/minecraft/inventory/ICrafting -> xn
Class map: net/minecraft/inventory/ContainerChest -> xo
Class map: net/minecraft/inventory/InventoryCrafting -> xp
Class map: net/minecraft/inventory/ContainerWorkbench -> xq
Class map: net/minecraft/inventory/ContainerDispenser -> xr
Class map: net/minecraft/inventory/ContainerEnchantment -> xs
Class map: net/minecraft/inventory/ContainerEnchantment$1 -> xs$1
Class map: net/minecraft/inventory/ContainerEnchantment$2 -> xs$2
Class map: net/minecraft/inventory/ContainerEnchantment$3 -> xs$3
Class map: net/minecraft/inventory/SlotFurnaceFuel -> xt
Class map: net/minecraft/inventory/ContainerFurnace -> xu
Class map: net/minecraft/inventory/SlotFurnaceOutput -> xv
Class map: net/minecraft/inventory/ContainerHopper -> xw
Class map: net/minecraft/inventory/ContainerHorseInventory -> xx
Class map: net/minecraft/inventory/ContainerHorseInventory$1 -> xx$1
Class map: net/minecraft/inventory/ContainerHorseInventory$2 -> xx$2
Class map: net/minecraft/inventory/ContainerPlayer -> xy
Class map: net/minecraft/inventory/ContainerPlayer$1 -> xy$1
Class map: net/minecraft/command/CommandDefaultGameMode -> y
Class map: net/minecraft/inventory/InventoryMerchant -> ya
Class map: net/minecraft/inventory/ContainerMerchant -> yb
Class map: net/minecraft/inventory/SlotMerchantResult -> yc
Class map: net/minecraft/inventory/InventoryEnderChest -> yd
Class map: net/minecraft/inventory/InventoryCraftResult -> ye
Class map: net/minecraft/inventory/SlotCrafting -> yf
Class map: net/minecraft/inventory/Slot -> yg
Class map: net/minecraft/item/ItemAnvilBlock -> yi
Class map: net/minecraft/item/ItemArmor -> yj
Class map: net/minecraft/item/ItemArmor$1 -> yj$1
Class map: net/minecraft/item/ItemArmor$ArmorMaterial -> yj$a
Class map: net/minecraft/item/ItemArmorStand -> yk
Class map: net/minecraft/item/ItemAxe -> yl
Class map: net/minecraft/item/ItemBanner -> ym
Class map: net/minecraft/item/ItemBed -> yn
Class map: net/minecraft/item/ItemBlock -> yo
Class map: net/minecraft/item/ItemReed -> yp
Class map: net/minecraft/item/ItemBoat -> yq
Class map: net/minecraft/item/ItemBook -> yr
Class map: net/minecraft/item/ItemGlassBottle -> ys
Class map: net/minecraft/item/ItemBow -> yt
Class map: net/minecraft/item/ItemSoup -> yu
Class map: net/minecraft/item/ItemBucket -> yv
Class map: net/minecraft/item/ItemCarrotOnAStick -> yw
Class map: net/minecraft/item/ItemCoal -> yx
Class map: net/minecraft/item/ItemMapBase -> yy
Class map: net/minecraft/creativetab/CreativeTabs -> yz
Class map: net/minecraft/creativetab/CreativeTabs$1 -> yz$1
Class map: net/minecraft/creativetab/CreativeTabs$10 -> yz$10
Class map: net/minecraft/creativetab/CreativeTabs$11 -> yz$11
Class map: net/minecraft/creativetab/CreativeTabs$12 -> yz$12
Class map: net/minecraft/creativetab/CreativeTabs$2 -> yz$2
Class map: net/minecraft/creativetab/CreativeTabs$3 -> yz$3
Class map: net/minecraft/creativetab/CreativeTabs$4 -> yz$4
Class map: net/minecraft/creativetab/CreativeTabs$5 -> yz$5
Class map: net/minecraft/creativetab/CreativeTabs$6 -> yz$6
Class map: net/minecraft/creativetab/CreativeTabs$7 -> yz$7
Class map: net/minecraft/creativetab/CreativeTabs$8 -> yz$8
Class map: net/minecraft/creativetab/CreativeTabs$9 -> yz$9
Class map: net/minecraft/command/CommandEffect -> z
Class map: net/minecraft/item/ItemTool -> za
Class map: net/minecraft/item/ItemDoor -> zb
Class map: net/minecraft/item/ItemDoublePlant -> zc
Class map: net/minecraft/item/EnumDyeColor -> zd
Class map: net/minecraft/item/ItemDye -> ze
Class map: net/minecraft/item/ItemCloth -> zf
Class map: net/minecraft/item/ItemEgg -> zg
Class map: net/minecraft/item/ItemEmptyMap -> zh
Class map: net/minecraft/item/ItemEnchantedBook -> zi
Class map: net/minecraft/item/ItemEnderEye -> zj
Class map: net/minecraft/item/ItemEnderPearl -> zk
Class map: net/minecraft/item/ItemExpBottle -> zl
Class map: net/minecraft/item/ItemFireball -> zm
Class map: net/minecraft/item/ItemFireworkCharge -> zn
Class map: net/minecraft/item/ItemFirework -> zo
Class map: net/minecraft/item/ItemFishFood -> zp
Class map: net/minecraft/item/ItemFishFood$FishType -> zp$a
Class map: net/minecraft/item/ItemFishingRod -> zq
Class map: net/minecraft/item/ItemFlintAndSteel -> zr
Class map: net/minecraft/item/ItemFood -> zs
Class map: net/minecraft/item/ItemAppleGold -> zt
Class map: net/minecraft/item/ItemHangingEntity -> zu
Class map: net/minecraft/item/ItemHoe -> zv
Class map: net/minecraft/item/ItemHoe$1 -> zv$1
Class map: net/minecraft/item/Item -> zw
Class map: net/minecraft/item/Item$1 -> zw$1
Class map: net/minecraft/item/Item$10 -> zw$10
Class map: net/minecraft/item/Item$11 -> zw$11
Class map: net/minecraft/item/Item$12 -> zw$12
Class map: net/minecraft/item/Item$13 -> zw$13
Class map: net/minecraft/item/Item$14 -> zw$14
Class map: net/minecraft/item/Item$15 -> zw$15
Class map: net/minecraft/item/Item$16 -> zw$16
Class map: net/minecraft/item/Item$17 -> zw$17
Class map: net/minecraft/item/Item$2 -> zw$2
Class map: net/minecraft/item/Item$3 -> zw$3
Class map: net/minecraft/item/Item$4 -> zw$4
Class map: net/minecraft/item/Item$5 -> zw$5
Class map: net/minecraft/item/Item$6 -> zw$6
Class map: net/minecraft/item/Item$7 -> zw$7
Class map: net/minecraft/item/Item$8 -> zw$8
Class map: net/minecraft/item/Item$9 -> zw$9
Class map: net/minecraft/item/Item$ToolMaterial -> zw$a
Class map: net/minecraft/item/ItemStack -> zx
Class map: net/minecraft/init/Items -> zy
Class map: net/minecraft/item/ItemLead -> zz
Mappings loaded: 2541 classes, 8913 fields, 16419 methods
=== Testing Mappings ===
=== AutoMapper Ready ===
